arrived_at,num_prefill_tokens,num_decode_tokens,prefill_inflated,decode_inflated
0.0,1870,769,1,0
0.09332504858888448,36,184,0,0
0.1282683368107626,2440,540,1,0
0.12960014531371583,12,363,0,0
0.23993986769220577,2152,195,0,0
0.28400202940786445,300,318,1,0
0.29016738483715976,34,16,0,0
0.3478576512827195,22,234,0,0
0.3852698586295665,52,372,0,0
0.4177658666532489,869,305,0,0
0.43686602720888434,12,147,0,0
0.49072011070486266,18,748,0,0
0.4948569998221608,51,580,0,0
0.5078841071095659,34,554,0,0
0.514764072579859,17,1560,0,1
0.5745365124932355,1550,287,1,0
0.5940732462017096,8,309,0,0
0.6041269264015159,17,148,0,0
0.6079043241027668,10,82,0,0
0.6186926841250973,245,720,0,0
0.6370336406296079,10,337,0,0
0.6474319834352708,2100,196,0,0
0.8875138287222526,153,356,0,0
1.0226524247502788,28,543,0,0
1.022732125785883,240,326,0,0
1.023144768056793,21,385,0,0
1.035866453777315,54,337,0,0
1.0436224902143654,11,436,0,0
1.0712866651757804,22,372,0,0
1.0991551401429895,854,606,0,0
2.3461973179651023,19,237,0,0
2.3481492325573368,514,363,0,0
2.356628654193421,14,313,0,0
3.429823669054771,49,2000,0,1
3.4955998808990887,15,369,0,0
3.563563938666398,47,611,0,0
3.5700188385550713,35,660,0,0
3.570686951471426,594,529,0,0
3.595910593914745,10,59,0,0
3.6183513872597035,123,164,0,0
3.6199012217580204,250,163,0,0
3.624502798132428,84,523,0,0
3.6401261217124126,14,120,0,0
3.6428535223611975,25,212,0,0
3.6576784834878993,13,590,0,1
3.679520125098638,34,241,0,0
3.698895922537957,11,187,0,0
3.7054511901486435,58,708,0,0
3.7646172699892664,43,559,0,0
3.871869802105471,651,349,0,0
3.906149348715822,8,472,0,0
3.9096620727115745,5,319,0,0
3.9876190285399242,31,268,0,0
3.9942382133474266,289,435,0,0
4.0989460009235215,9,70,0,0
4.101061471800706,364,526,0,0
4.213430310662506,56,411,0,0
4.230765272006746,767,3520,0,1
4.232250182472137,8,136,0,0
4.241881820565587,630,360,0,0
4.2619885954255405,16,218,0,0
4.293126782207434,142,63,0,0
4.295657431756522,29,385,0,0
4.297627574825795,443,767,0,0
4.324524751483426,31,358,0,0
4.331619486944672,542,4,0,0
4.360520119479592,13,196,0,0
4.442945326732473,17,293,0,0
4.443612488672251,229,526,0,0
4.473625424754875,80,89,0,0
4.682586124233612,81,325,0,0
4.692538373372134,18,613,0,0
4.696103583849168,9,506,0,0
4.7773380740213165,13,52,0,0
4.807294542910348,11,346,0,0
4.915563491903067,6,12,0,0
4.924610379967886,375,319,0,0
4.925542042808258,19,140,0,0
4.940022945549424,12,110,0,0
4.947420843894257,220,738,0,0
5.032493009425222,73,767,0,0
5.059071917060413,8,89,0,0
5.059763448815823,1371,10,0,0
5.061416340183232,20,316,0,0
5.167097890668191,19,293,0,0
5.237370513760729,1085,31,0,0
5.242385173279911,25,409,0,0
5.260392066933007,1167,472,0,0
5.304383695940653,7,90,0,0
5.350430618403789,21,405,0,0
5.454529023088473,7,22,0,0
5.484668128537044,7,215,0,0
5.499595485697434,5,304,0,0
5.510348177558029,26,233,0,0
5.659406530462004,4772,311,0,0
5.659606646819982,8,225,0,0
5.673281267480048,16,358,0,0
5.6925571068659515,22,198,0,0
