arrived_at,num_prefill_tokens,num_decode_tokens,prefill_inflated,decode_inflated
0.0,216,97,0,0
0.013854949478421044,14,273,0,0
0.07881013374814097,22,152,0,0
0.10106704309268125,8,716,0,0
0.10724824979768133,157,186,0,0
0.14443834129716396,86,29,0,0
0.38933892532118203,101,404,0,0
0.5092816320326647,385,226,0,0
0.5136982833428809,8,489,0,0
0.5151344956650324,12,170,0,0
0.5203222625574038,22,140,0,0
0.5399217657212996,19,134,0,0
0.5400942913828717,22,137,0,0
0.5517438574350136,127,129,0,0
0.5532372200471886,18,78,0,0
0.5574088946934992,15,422,0,0
0.5634848200077159,20,251,0,0
0.5730703238967803,15,206,0,0
0.6141746482423502,47,767,0,0
0.7593408053314744,5,259,0,0
0.7732950387424695,10,495,0,0
1.050783457897016,7,177,0,0
1.0555540141427682,1258,230,0,0
1.0920014969989278,20,399,0,0
1.2019258711621363,18,350,0,0
1.223703360866841,7,112,0,0
1.2277823686144882,573,175,0,0
1.2306383099569795,10,244,0,0
1.2378622506553383,144,266,0,0
1.2658913296103689,44,248,0,0
1.268286886897092,19,111,0,0
1.2801626678082296,310,210,1,0
1.2932861379178995,124,26,0,0
1.3465119478505871,471,66,0,0
1.37423240049779,31,1030,0,1
1.4109625406850128,651,116,0,0
1.4158427838113912,20,116,0,0
1.4297669372701047,161,394,0,0
1.5163239409146416,16,325,0,0
1.874031060151381,14,520,0,1
1.8754856459625449,120,219,1,0
2.2481580677169313,113,732,0,0
2.5144526387633284,148,323,0,0
2.6005496811419744,23,39,0,0
2.6311730534736335,32,152,0,0
2.6408042419232154,21,216,0,0
2.9740544640194084,38,705,0,0
3.8839855721915826,400,371,1,0
4.546552779806837,24,510,0,0
4.79695281703698,1582,115,0,0
4.8338307400533065,66,767,0,0
4.8354407091655585,25,294,0,0
4.8533253804331355,17,154,0,0
4.920399758803755,16,473,0,0
4.921771566465083,220,215,1,0
4.961540911044351,9,767,0,0
5.004171824073935,31,90,0,0
5.076769848258052,13,187,0,0
5.078459658643914,19,378,0,0
5.0832636500454536,168,245,0,0
5.090801837512632,444,166,0,0
5.092540730058833,23,468,0,0
5.677526787023942,14,1370,0,1
5.684219576849888,19,68,0,0
5.7190604605907955,17,251,0,0
5.729819079232752,16,314,0,0
6.158107999864438,14,350,0,0
6.411154744382822,537,117,0,0
6.475197921867803,5017,1663,0,0
6.475417913118528,3628,7,0,0
6.495441485667362,108,572,0,0
6.566267377662602,8106,86,1,0
6.7006613273843145,126,209,0,0
6.705905084084737,14,478,0,0
7.39603163306673,213,368,0,0
7.397318216647784,12,187,0,0
7.402123885417641,2256,318,0,0
7.5192149819480605,15,213,0,0
7.539119793441402,319,312,0,0
8.529052953473586,26,232,0,0
8.555361415657266,197,149,0,0
8.560447275341831,74,429,0,0
8.568927400831244,9,249,0,0
8.570962531491203,66,401,0,0
8.57236395978395,7,171,0,0
8.636031524195007,370,4,0,0
8.693727295502628,7,265,0,0
8.934046941931207,379,769,0,0
8.938036341262048,55,50,0,0
9.46707799184869,2413,643,0,0
9.477234115539165,65,740,0,1
9.897828459710295,16,424,0,0
9.905421868177935,7,87,0,0
9.909566797237565,3331,187,0,0
9.93930471731032,7,465,0,0
10.081294972266734,4,71,0,0
10.106195062116054,12,175,0,0
10.111789621630257,77,267,0,0
10.113023809095022,31,357,0,0
10.114117777505797,27,205,0,0
10.163432267777921,119,5,0,0
10.294050436568495,50,140,0,1
10.307041517933666,194,117,0,0
10.309146111865394,40,280,0,0
10.412580405157302,9,153,0,0
10.413974247723194,690,373,1,0
10.418309223699076,159,241,0,0
10.480791814172866,625,635,0,0
10.480992216141017,7,177,0,0
10.520071459027982,15,141,0,0
10.525709691278498,17,112,0,0
10.548162408773159,14,199,0,0
10.563671853971922,409,28,0,0
10.590705467806591,37,288,0,0
10.663032368604293,154,230,0,0
10.66699184881466,49,360,0,0
10.976447968211266,4,28,0,0
11.053543076816,18,218,0,0
11.151088444859557,94,165,0,0
11.336500416066123,1077,615,0,0
11.42368510255659,7,168,0,0
11.521297998923519,290,86,0,0
11.542287859258478,36,416,0,0
11.543327946459172,25,100,0,0
11.557101661357448,22,265,0,0
11.560973861965824,29,257,0,0
11.562022370511185,10,14,0,0
11.592280286634407,6,18,0,0
11.598068092979128,62,767,0,0
11.600368861904439,80,49,0,0
11.602609700341958,760,30,0,0
11.633476662245805,10,67,0,0
11.670449966913765,8,149,0,0
11.92455995518328,4,9,0,0
11.9421094106412,45,767,0,0
12.087080128592799,13,366,0,0
12.385166091782084,9,98,0,0
12.565206898779799,21,188,0,0
12.565366073063348,33,281,0,0
12.776020645992013,49,257,0,0
12.811611627414566,37,382,0,0
12.853726248060326,11,34,0,0
12.891639742173142,24,430,0,0
12.930437659924282,624,664,0,0
12.964619027878227,17,210,0,0
12.973421438703328,8,349,0,0
12.973823794571274,13,184,0,0
12.98833647533431,5,234,0,0
12.99195254808487,15,417,0,0
13.148471810278474,15,621,0,0
13.158599966058919,8,100,0,0
13.179923321480251,181,534,0,0
13.183222390611432,38,118,0,0
13.189721124182144,33,205,0,0
13.207354370845575,50,265,0,0
13.208279429521465,36,145,0,0
13.24120410815527,216,89,0,0
13.255799527727243,27,370,0,0
13.257483933169757,12,234,0,0
13.257632962302207,15,25,0,0
13.307980842966069,14,395,0,0
13.317931953740423,58,93,0,0
13.324183541243597,138,234,0,0
13.335435508704057,35,283,0,0
14.01796391026512,23,96,0,0
14.034297934690748,898,197,0,0
14.055755789811165,14,3950,0,1
14.056677712896077,493,767,0,0
14.543320516505139,186,461,0,0
14.656370293412996,173,92,0,0
14.808802811299433,14,410,0,0
14.828652686517366,796,768,0,0
14.94151423536763,11,241,0,0
14.979406459712251,18,149,0,0
15.040918345080318,82,526,0,0
15.054227689036155,1234,295,0,0
15.055174246462704,2060,481,1,0
15.196428425267298,51,374,0,0
15.196804838763923,3632,4470,0,1
15.20797201649328,5,130,0,0
15.219958831324515,64,492,0,0
15.222200301494512,247,421,0,0
15.28370407502276,30,582,0,0
15.295791828800569,13,235,0,0
15.30332348984146,8,188,0,0
15.354359717173441,87,354,0,0
15.361316340325612,20,581,0,0
15.651586538811431,116,60,0,0
15.68803001310917,142,226,0,0
15.695017956454183,71,504,0,0
15.695387429424423,14,38,0,0
15.696707052127367,3637,377,0,0
15.855327436515077,18,187,0,0
15.871635246483304,112,3550,0,1
15.881878324142198,31,183,0,0
16.364559086159307,16,143,0,0
16.365946655818625,29,3690,0,1
16.37153977239428,5,291,0,0
16.37855215061678,103,67,0,0
16.436847762432848,13,768,0,0
16.441634178221953,11,133,0,0
16.44692522741414,116,161,0,0
16.447653233016453,20,361,0,0
16.525251963435466,19,225,0,0
16.615732157394216,4369,189,0,0
16.622691595670354,10,50,0,0
16.647708009172415,51,510,0,1
16.649068111602187,39,767,0,0
16.656091360724925,172,243,0,0
16.940028866507397,16,248,0,0
16.96370135916179,661,310,0,0
18.796463055677567,49,238,0,0
18.80020074194205,20,126,0,0
18.857794897231752,22,7,0,0
18.869999834973335,48,332,0,0
18.925951486492778,331,280,0,0
18.943737805009896,2375,86,0,0
18.949611336311857,12,224,0,0
18.95279368253191,159,427,0,0
27.260391182490373,11,191,0,0
27.2758497308001,10,317,0,0
27.276169399822955,29,72,0,0
27.281100938492088,14,257,0,0
27.351131498105484,930,13,1,0
27.357769661925197,39,324,0,0
27.631938650639547,30,282,0,0
27.765913059643214,140,226,1,0
27.779218526422223,1343,381,0,0
27.786236120061798,13,59,0,0
27.788654868529733,70,267,0,0
27.793104935625713,112,150,0,0
27.794052904234004,17,239,0,0
27.994719507663657,10,284,0,0
28.429244660721835,84,364,0,0
28.430707788003904,1980,409,1,0
28.43240584780712,909,22,0,0
28.432930945235505,12,282,0,0
28.435556110355645,28,767,0,0
28.435592269646893,11,184,0,0
28.437429564580604,21,523,0,0
28.678884549541486,66,323,0,0
28.687923175792843,50,597,0,0
28.787608725442684,8,235,0,0
28.7943950814754,314,318,0,0
29.40483925922107,1778,85,0,0
29.431716724793443,11,410,0,0
29.44012190052107,11,737,0,0
32.41423248232648,32,27,0,0
32.42366259972339,2590,683,1,0
32.42523154808098,10,404,0,0
32.452254113206685,161,589,0,0
32.46895033044892,12,65,0,0
32.62119689849587,369,116,0,0
32.624053362247864,38,277,0,0
32.71427651904844,81,767,0,0
32.81359674142105,53,341,0,0
32.818343574495735,18,87,0,0
32.84335518831794,55,442,0,0
32.84678103396241,65,172,0,0
34.81418153179838,9,110,0,0
34.818594613014184,901,155,0,0
34.82588606988459,10,150,0,0
34.82802686265632,11,278,0,0
34.83705738045737,14,166,0,0
34.85489126377583,278,281,0,0
34.938691056089624,400,372,0,0
34.94401321465434,24,211,0,0
34.95645803302434,10,260,0,0
34.95751973528425,213,368,0,0
34.960968609297865,11,386,0,0
39.427946513960855,10,3120,0,1
39.57274436541671,64,48,0,0
39.57652542459049,147,426,0,0
39.577769083508905,7963,229,1,0
39.580333386227956,12,464,0,0
39.59761201729209,32,149,0,0
39.616954577016344,23,660,0,0
39.62102656389365,59,714,0,0
39.62240328315916,17,655,0,0
39.93272491104165,790,585,0,0
39.97725758477866,45,316,0,0
39.98578866694434,611,653,0,0
39.99739475558015,412,233,0,0
40.003652321884125,13,200,0,0
40.00370315340467,13,237,0,0
40.026444300082225,11,323,0,0
40.0285650365929,4,144,0,0
40.03099404633407,123,196,0,0
40.03600851490385,22,275,0,0
40.114066791835015,175,8,0,0
40.11580315126829,19,228,0,0
40.11682773799629,10,36,0,0
40.18170884089932,64,205,0,0
40.26328932498257,9,249,0,0
40.26594045200972,721,387,0,0
40.32151068127723,41,336,0,0
40.331580950057976,661,24,0,0
40.36454562762829,10,90,0,0
40.3659947117234,10,282,0,0
40.46144839683171,16,78,0,0
40.6616590677344,7,414,0,0
40.72618058245178,300,51,1,0
40.781301660340795,21,43,0,0
40.781311205720385,21,353,0,0
40.81170114948815,20,145,0,0
40.82885052269185,9,519,0,0
40.842297592776525,48,47,0,0
40.847410132435,22,626,0,0
40.867567748959594,13,189,0,0
40.9087121176207,8,107,0,0
40.91935909393143,96,104,0,0
40.92650260198,11,455,0,0
41.137608497127786,24,188,0,0
41.139586560050354,30,347,0,0
41.28120871833634,1389,767,0,0
41.30690836352458,13,112,0,0
41.31052028887369,9,89,0,0
41.32062385523198,421,607,0,0
41.323489705411184,410,621,1,0
41.393104791309014,170,767,1,0
41.429290193473605,19,260,0,0
41.43521566287729,6,186,0,0
41.43720622218885,1730,625,0,0
41.47019886018136,8,118,0,0
41.59263914890092,840,533,1,0
41.60700967858292,6,127,0,0
41.64867033783204,20,145,0,0
41.657176560356234,5,91,0,0
41.67783224713835,27,203,0,0
41.68790955788108,4,89,0,0
41.720399694167455,46,257,0,0
41.72128069847152,17,476,0,0
41.78672721743982,820,141,1,0
41.798120082587566,13,124,0,0
41.835088663735405,14,2600,0,1
41.84422474916283,26,257,0,0
41.87847091585979,55,460,0,0
41.880583108661114,24,126,0,0
42.075224935354704,88,29,0,0
42.07582289206597,100,449,1,0
42.07808065535678,35,604,0,0
42.10699056404442,9,207,0,0
42.44346993040427,8,276,0,0
42.47494213813304,560,427,1,0
42.48593268302488,14,5420,0,1
42.48697627853498,20,70,0,0
42.499284887452895,210,767,0,0
42.51662631398673,40,267,0,0
43.04721628967583,583,480,0,0
43.10983741595382,39,423,0,0
43.11068502693978,51,698,0,0
44.15009702828724,17,112,0,0
44.15828636172681,39,385,0,0
44.161394216886585,6,26,0,0
44.50603324109001,7,105,0,0
44.52236874246447,7517,675,1,0
44.53102296243361,1094,368,0,0
44.55897315911032,43,200,0,0
44.65674433604077,1405,505,0,0
44.78831244644092,1530,142,0,0
44.789465538934884,59,171,0,0
45.77168542414663,64,220,0,0
