arrived_at,num_prefill_tokens,num_decode_tokens,prefill_inflated,decode_inflated
0.0,8,246,0,0
0.0012765157131532667,182,3940,0,1
0.012257104017197783,20,361,0,0
0.0540924983065408,6,304,0,0
0.22912038669021928,156,228,0,0
0.25159227359525477,226,184,0,0
0.2575671153766599,17,106,0,0
0.26132287870505505,14,174,0,0
0.34199102662057324,409,430,0,0
0.8165653990811741,20,399,0,0
0.8477021807330438,2003,774,0,0
0.8492335999992205,22,177,0,0
0.8518882739663205,410,769,0,0
1.2945874313762122,467,436,0,0
1.3216626032101413,26,31,0,0
1.3222273276259615,230,253,1,0
1.3374907591761833,20,190,0,0
1.3392526724597893,412,524,0,0
1.3443784184336975,1044,120,0,0
1.3511778608545466,225,126,0,0
1.35551071081583,140,397,0,0
1.4100875280140557,7423,769,1,0
1.425993272216685,24,573,0,0
1.4315443368899123,120,147,0,0
1.4724851692626542,9,319,0,0
1.567360419433817,35,199,0,0
1.568035316911627,35,209,0,0
1.5788336524529505,11,73,0,0
1.5813716046807775,12,775,0,0
1.594134495541197,12,6,0,0
1.5955034054894577,68,337,0,0
1.614310478941376,30,205,0,0
1.6310384256498234,7,104,0,0
1.6408560262704155,14,42,0,0
1.6430748989128987,13,214,0,0
1.6512449208789681,71,234,0,0
1.6532793076959416,110,62,0,0
1.6544794435547154,6,335,0,0
1.6827670485694255,300,414,0,0
1.6847294175023184,9,309,0,0
1.872166730868499,10,222,0,0
1.9478099325049463,17,12,0,0
1.9481418791181964,9,198,0,0
1.979238837005269,42,337,0,0
1.9812313945327535,23,266,0,0
2.000509435968828,108,572,0,0
2.020199541328876,11,242,0,0
2.020537778710326,200,223,1,0
2.0318513975931984,16,255,0,0
2.0426700551549337,16,372,0,0
2.166245680808468,35,440,0,0
2.167944542854993,29,136,0,0
2.2469041211312337,13,223,0,0
2.248907643332687,8,55,0,0
2.258210025115421,11,99,0,0
2.261569907341489,445,196,0,0
2.5886859034913927,9,154,0,0
2.6449062347708594,147,121,0,0
4.981191057678907,50,387,0,0
5.046340582934779,24,329,0,0
