arrived_at,num_prefill_tokens,num_decode_tokens,prefill_inflated,decode_inflated
0.0,77,531,0,0
0.029328275141938073,67,201,0,0
0.029985428020530495,13,197,0,0
0.0970101820011069,10,278,0,0
0.2746500529279563,104,115,0,0
0.28194827124658456,122,88,0,0
0.32463225446299027,520,389,1,0
0.3544384834061888,3110,234,1,0
0.362638598151657,309,308,0,0
0.3658542899967332,30,68,0,0
0.36616395859336087,15,159,0,0
0.6691537843131976,44,450,0,0
0.6855588108506384,10,14,0,0
3.48592950995862,26,342,0,0
3.580117130556597,2425,657,0,0
3.6115675812145556,38,576,0,0
3.616412789050545,23,41,0,0
3.9087157106581,178,474,0,0
3.9152710116199163,40,3530,0,1
4.332131048687754,125,718,0,0
4.340265674128348,13,215,0,0
4.366439505724559,9,407,0,0
4.367298074451211,36,152,0,0
6.324589795772508,2791,270,0,0
6.339541130866162,27,379,0,0
6.347894166989194,36,319,0,0
6.439230396421928,47,39,0,0
6.442265084323467,21,482,0,0
6.526034402587633,12,339,0,0
6.527768299539805,5,102,0,0
6.581464154055295,246,717,0,0
6.58369995556257,2015,237,0,0
6.584157773376861,22,36,0,0
6.589660903753803,13,450,0,0
6.590626531791989,27,2410,0,1
6.645192408512135,202,247,0,0
6.66403640722322,56,297,0,0
6.714022521419214,15,561,0,0
6.735682319283048,6,167,0,0
6.744574161041328,2043,135,0,0
6.763663135927614,15,136,0,0
6.911754649678374,14,137,0,0
6.924265428559632,2003,774,0,0
6.928195893979758,123,102,0,0
6.930789499499871,9,218,0,0
6.94237089504779,24,122,0,0
6.946399312739405,10,284,0,0
7.722371601415168,7851,341,1,0
7.724080285277278,1788,580,0,0
7.7261546461469885,24,168,0,0
7.735941770041792,1021,439,0,0
7.802154964181743,18,215,0,0
7.8127105600113405,329,374,0,0
7.81536713051997,60,234,0,0
7.818960360387036,7550,642,1,0
7.827906912618923,130,247,1,0
7.954322867714867,15,153,0,0
7.95687489572313,1834,694,0,0
7.971907129002245,13,56,0,0
7.97720203048945,33,283,0,0
8.011741140700698,8,254,0,0
8.051670977908831,26,294,0,0
8.052634038626637,9,145,0,0
10.188392081990486,1173,36,0,0
10.214757653616926,4,46,0,0
10.221273179467865,2670,55,0,0
10.224292015343082,4,5,0,0
10.235030476219713,2385,298,0,0
10.254260748482977,36,360,0,0
10.313593950886734,11,74,0,0
10.331842661164773,237,14,0,0
10.379343629085085,2374,769,0,0
10.380064676665036,522,478,0,0
10.384071841998518,809,99,0,0
10.386482107697363,7,228,0,0
10.411560982593473,349,585,0,0
10.456659546511428,41,642,0,0
10.457620989227113,18,277,0,0
10.470517991928784,36,46,0,0
10.547515549959394,1449,766,0,0
10.660021737339221,16,348,0,0
10.661960537607685,75,229,0,0
10.717589176999674,40,272,0,0
10.753091947029644,25,196,0,0
10.760637825980035,772,267,0,0
11.675616068744993,18,84,0,0
11.677542011776328,29,230,0,0
11.68790359300454,7,27,0,0
11.732714291060068,19,423,0,0
11.76205813909859,18,531,0,0
11.774869942494687,1515,4,0,0
12.058205203021867,4,87,0,0
12.38311320001239,9,476,0,0
12.495079558879217,2348,23,0,0
12.628852424942435,820,410,0,0
12.645019699371865,38,203,0,0
12.646776090400483,61,24,0,0
14.081050796726531,11,456,0,0
14.083709420042837,52,149,0,0
15.642086577102104,152,313,0,0
15.656080740558753,6,248,0,0
15.684768682583744,59,171,0,0
15.697634138456323,4,560,0,0
15.820253403140033,82,431,0,0
15.826785289981292,10,88,0,0
16.54679121981663,167,389,0,0
16.599401368970693,12,688,0,0
16.624988868430336,75,53,0,0
16.630759078276125,121,19,0,0
16.66238444030034,186,276,0,0
16.68031234664151,270,201,0,0
17.486903394186797,187,781,0,0
17.604244280611475,13,303,0,0
17.60504110823732,6,668,0,0
17.98919643581775,8,4450,0,1
17.989353122916857,25,1350,0,1
18.382633864324,6,41,0,0
18.38304902133328,1075,611,0,0
18.40112145698791,29,501,0,0
18.492733113532626,5,124,0,0
18.51050100544367,41,244,0,0
18.512508163129848,24,240,0,0
18.725103835081818,15,583,0,0
18.725617442697523,12,648,0,0
18.726590287819498,2700,88,1,0
19.01392832383984,50,101,0,0
19.017127714700592,43,663,0,0
19.046679846986404,1524,170,0,0
19.137836150760897,1867,22,0,0
19.152419598556538,386,102,0,0
19.18378949265157,1259,218,0,0
19.206758045166154,19,373,0,0
19.234449986473678,13,278,0,0
19.428274319954543,483,611,0,0
19.545170778945938,66,7660,0,1
19.57963124726001,834,311,0,0
19.692676662767674,183,6410,0,1
19.698782980094865,21,488,0,0
19.70269556338892,290,248,1,0
19.70512936406111,88,121,0,0
19.791713813771867,10,502,0,0
20.256844411692175,19,286,0,0
20.278232899447445,240,260,0,0
20.278577844246957,51,203,0,0
20.28510159032408,13,92,0,0
20.331111242749586,90,371,1,0
20.363795524272334,126,467,0,0
20.38556004916269,10,682,0,0
20.5159432763918,7,239,0,0
20.631079209502698,126,669,0,0
20.63231449351727,16,28,0,0
20.675359237055567,440,482,1,0
20.67946989117134,181,768,0,0
20.708216385147022,150,631,1,0
20.92538886058363,18,24,0,0
21.628561149091922,9,684,0,0
21.70173570301537,7,68,0,0
21.708299786421417,18,443,0,0
21.717237985368207,37,900,0,1
21.769642733097047,13,202,0,0
21.772144425362693,2800,36,0,0
21.7879053327818,8,271,0,0
21.848409804517225,9,20,0,0
21.96168841443194,9,88,0,0
21.97164989982542,3857,160,0,0
22.009454698035018,590,299,1,0
22.284764991822616,1959,11,0,0
22.31799174463927,13,172,0,0
22.31857455307472,25,349,0,0
22.346276502712367,1681,11,0,0
22.376112347472414,27,577,0,0
22.383880216507013,90,217,1,0
22.403544730382347,535,507,0,0
22.404486724455047,17,172,0,0
22.622605504560383,9,231,0,0
22.66453418131099,13,156,0,0
22.670619034202996,288,189,0,0
22.699525874401957,575,87,0,0
22.72304451809092,134,196,0,0
22.726251835340097,27,166,0,0
22.726338864319516,15,83,0,0
22.72639955094389,89,99,0,0
23.75553678065334,10,490,0,0
23.757460818485317,34,122,0,0
23.767475220771907,6,414,0,0
23.824070398728853,760,118,0,0
23.83282257980289,18,230,0,0
24.02845664017082,35,270,0,0
24.031162752401258,15,25,0,0
24.086787142364734,1240,44,1,0
24.08706480727683,19,266,0,0
24.162436480066493,101,374,0,0
24.233833929480618,14,192,0,0
24.271425278320134,226,326,0,0
24.304382529048326,120,115,1,0
24.335241711834133,94,205,0,0
24.43684435464948,1266,564,0,0
24.560531773929117,396,73,0,0
24.5632611889895,20,167,0,0
24.712843714846223,50,328,0,0
24.71555579500426,9,221,0,0
24.740636044527733,46,90,0,0
24.75152162895433,7,2390,0,1
24.798702550164805,463,770,0,0
24.8079926555907,33,48,0,0
24.84854559024638,27,213,0,0
24.855470656016834,43,130,0,0
24.858122777236876,12,506,0,0
25.01081422479939,4,213,0,0
25.067524167971655,11,306,0,0
25.117962255997128,2556,770,0,0
25.24018897164389,7,81,0,0
25.24235605889539,409,4070,0,1
25.35471600699263,19,197,0,0
