arrived_at,num_prefill_tokens,num_decode_tokens,prefill_inflated,decode_inflated
0.0,14,216,0,0
0.03279720615158262,47,280,0,0
0.0432260618212322,17,268,0,0
0.046265487514628945,12,190,0,0
0.053533702196803784,20,581,0,0
0.05601692975412016,7,29,0,0
0.07636812131703791,137,291,0,0
0.33966514158008826,1090,474,0,0
0.3464076985228008,190,572,1,0
0.35162459384349254,70,231,1,0
0.39968873335755856,49,195,0,0
0.4365302830048072,120,354,0,0
0.4588100900915127,11,574,0,0
0.46161652838742495,180,331,0,0
0.4786358389274549,62,115,0,0
0.5511265657190034,30,444,0,0
0.5523533829073424,10,323,0,0
0.5595789139814176,360,492,0,0
0.5599816019770946,129,660,0,0
0.5613501861826298,297,225,0,0
0.5618037506714151,15,670,0,0
0.5730796765098427,13,220,0,0
0.5745100839051949,15,228,0,0
0.6055533209490194,71,686,0,0
0.6302422377812779,1382,731,0,0
0.6426582924830551,167,249,0,0
0.6427758688572738,7,3200,0,1
0.6489198103107698,23,501,0,0
0.6652963592316782,62,208,0,0
0.6879307446897789,11,245,0,0
0.6887765895871957,525,450,0,0
0.6957168944809548,180,324,1,0
0.698266182475424,4335,275,0,0
0.7018455201621471,44,36,0,0
0.8524488619900674,50,196,0,0
0.8560375364667773,456,318,0,0
0.8729459078693516,65,239,0,0
0.9787545281466479,54,354,0,0
0.9843707063239807,34,70,0,0
0.9988027120383508,55,195,0,0
1.0213086806337484,38,203,0,0
1.0418084945111088,15,261,0,0
1.043365462924185,10,637,0,0
1.064378282746517,700,2080,0,1
1.337658881591852,328,83,0,0
1.338476436593789,21,292,0,0
1.4391232643970642,38,352,0,0
1.4620329622933084,393,509,0,0
1.467035330642996,200,166,0,0
2.453063921628287,31,31,0,0
2.5359420903401713,7,417,0,0
2.537581398754358,327,131,0,0
2.5585260795881624,152,478,0,0
2.6157076371288808,8,251,0,0
2.6280778080999636,672,108,0,0
2.6987938743740756,7,62,0,0
2.714590835980368,308,766,0,0
2.7831260290043396,5,356,0,0
3.1036308895491556,10,299,0,0
3.1083026116243597,60,89,1,0
3.1353916586994974,43,6150,0,1
3.142535403390279,16,545,0,0
3.165810618864905,58,41,0,0
3.167490063564364,9,365,0,0
3.1731547359722936,845,138,0,0
3.1853428389821388,1050,143,0,0
3.294237391145633,207,232,0,0
3.4725068596138065,44,171,0,0
3.4737854991795714,2313,220,0,0
3.477467909537974,17,105,0,0
3.543270493242507,2701,766,0,0
3.5436060422333315,131,206,0,0
3.550751754747916,7,81,0,0
3.5656058916705295,16,428,0,0
3.78854132948465,17,6900,0,1
3.860181793884494,52,109,0,0
3.869560346239903,6,253,0,0
3.8781942821163438,31,81,0,0
3.889134672248187,11,180,0,0
4.2690358116302525,178,91,0,0
4.276701868407433,109,767,0,0
4.286532384963435,22,282,0,0
4.323058606210873,42,275,0,0
4.337231218188956,110,767,0,0
4.34939282251458,29,81,0,0
4.351336764712737,1124,95,0,0
4.3689704202482185,25,210,0,0
4.376401638524533,77,704,0,0
4.562282847975934,11,280,0,0
4.628904475594143,7,78,0,0
4.646098553769726,14,29,0,0
4.7147892871595145,10,326,0,0
4.723933426410172,11,62,0,0
4.871917547088489,64,427,0,0
4.889768432985819,5,28,0,0
4.947720542231219,4,363,0,0
4.949085421214532,513,113,0,0
4.985182514951494,47,287,0,0
4.985799101871843,9,2430,0,1
4.9861070556336005,476,400,0,0
4.995921924852429,111,283,0,0
4.998905126324222,173,362,0,0
5.0239572311721,10,276,0,0
6.631344798999229,39,191,0,0
6.634763996571711,14,259,0,0
6.639944825589716,8166,26,1,0
6.667156882682905,4,51,0,0
6.715526836945691,48,210,0,0
6.728207016719178,891,28,0,0
6.7401601279428105,7,299,0,0
6.813696354908691,43,583,0,0
6.8647393098769935,108,4830,0,1
6.867022333224772,58,24,0,0
6.882424213861138,18,693,0,0
6.901788412995446,6,357,0,0
6.903978372416246,7,306,0,0
6.934320298638631,40,113,0,0
6.937564727419418,85,7,0,0
7.063653433312544,194,239,0,0
7.090185235171955,7,250,0,0
7.11175872482398,6,183,0,0
7.117292086632102,920,443,1,0
7.131526074416594,205,369,0,0
7.131858067770914,318,224,0,0
7.133735748419019,20,218,0,0
7.171018539565259,279,2580,0,1
7.1712741037150876,14,85,0,0
7.2693821418512945,9,113,0,0
7.269931315442428,1423,123,0,0
7.351899343030531,73,107,0,0
7.355225635105769,25,426,0,0
7.440924058370628,195,184,0,0
7.464371342518826,20,13,0,0
7.465205930073932,15,621,0,0
7.684661491319573,29,771,0,0
8.007214202849752,3357,366,0,0
8.023033688456577,9,53,0,0
8.033467166868686,36,24,0,0
8.046573798408062,16,461,0,0
8.049140309982654,39,209,0,0
8.211534358168445,10,286,0,0
8.217626918414199,130,768,1,0
8.233915615436421,204,130,0,0
8.237607951923625,1299,258,0,0
8.242766762574966,21,403,0,0
8.244168064786141,86,392,0,0
8.46712773094726,80,292,0,0
8.480386738172028,222,614,0,0
8.604935275239896,10,303,0,0
8.623467321286636,1244,322,0,0
8.627967176417128,16,28,0,0
8.637355640763284,16,313,0,0
8.643240543171501,6,125,0,0
8.661574785131847,717,769,0,0
8.670093952242405,110,120,1,0
8.679998646642268,28,426,0,0
8.681143988193071,53,129,0,0
8.684737609458749,13,920,0,1
9.177963544939615,47,88,0,0
9.182676833280325,12,533,0,0
9.184868505193403,1074,312,0,0
9.220296592192016,5,269,0,0
9.521382808771353,123,474,0,0
9.52236772730664,9,373,0,0
9.534259045400875,76,655,0,0
9.539356529736809,73,3660,0,1
9.539889554876135,20,351,0,0
9.618358714531066,14,203,0,0
9.635576870752315,9,247,0,0
9.656393162704068,17,58,0,0
9.660400910006697,8,308,0,0
9.705210428554317,60,217,1,0
9.711346947039997,1026,3200,0,1
9.72490588342086,896,738,0,0
9.726872531624219,40,57,0,0
9.728457630421447,381,25,0,0
9.989299919697643,19,25,0,0
9.995844536499119,4720,22,1,0
10.02818156513949,22,609,0,0
10.045047086619956,103,199,0,0
10.052514598432111,126,420,0,0
10.059048016961954,2154,78,0,0
10.12267371470682,58,636,0,0
10.132539937153695,52,480,0,0
10.145869241717833,20,67,0,0
10.16473399684064,1110,270,0,0
10.354514640651075,187,222,0,0
10.424892182729694,30,2230,0,1
10.463677928182737,36,446,0,0
10.469523646441814,6,201,0,0
10.470661239659874,4,160,0,1
10.591192859269757,12,124,0,0
10.715872369525496,49,225,0,0
10.729490955290931,17,434,0,0
10.782827404186259,22,257,0,0
10.868947119449423,5,20,0,0
10.964074911179695,2357,153,0,0
11.078008896546182,1479,120,0,0
11.085263360209527,3462,140,0,0
11.458718624758674,28,421,0,0
11.460209951481641,240,3290,1,1
11.561328989028956,800,25,0,0
11.60978790843694,13,131,0,0
11.713341625705038,21,353,0,0
12.486797694179392,9,416,0,0
12.838133755543726,47,338,0,0
12.839960432497787,16,494,0,0
12.840576443224505,65,295,0,0
12.93302296889993,17,360,0,0
12.935392820712115,60,599,0,0
12.95299533028319,114,684,0,0
13.049762444989057,138,381,0,0
13.050436298561035,6,304,0,0
13.050701541625186,17,32,0,0
13.081010711386389,1858,124,0,0
13.100730527764306,139,507,0,0
13.111767448859808,462,144,0,0
13.131257843974074,1440,263,1,0
13.134485709347647,156,409,0,0
13.135360179989792,227,16,0,0
13.148290081255338,42,343,0,0
13.150874330081765,20,293,0,0
13.151548609702608,289,150,0,0
13.201159699890043,7,129,0,0
13.21711921167431,33,536,0,0
13.25780624017958,1202,148,0,0
13.260301174428175,36,230,0,0
13.265140303084163,185,352,0,0
13.267587066763188,14,491,0,0
13.270650598841694,15,335,0,0
13.297324032978485,6,132,0,0
13.301093384685881,5,347,0,0
13.337874510792858,20,2860,0,1
13.373475168381423,20,83,0,0
14.409528844290222,53,105,0,0
14.410642083716052,13,233,0,0
14.517196628763473,34,25,0,0
14.532284275840752,175,532,0,0
14.549829693226226,18,485,0,0
14.55082284142224,9,275,0,0
14.558011212793163,69,461,0,0
14.63778913366175,9,234,0,0
14.653089786771595,10,688,0,0
14.674310144672758,17,332,0,0
14.68439887404716,289,15,0,0
14.866032525146744,30,41,0,0
14.883318701447946,10,595,0,0
14.88354005831727,14,285,0,0
14.888060940543038,9,111,0,0
14.888412723477972,43,124,0,0
14.888439774660114,9,141,0,0
14.894690025259806,20,161,0,0
15.1545055759006,10,62,0,0
15.174333516229172,14,336,0,0
15.176062892564373,64,421,0,0
15.178812484523128,217,7670,0,1
15.35194871065804,20,452,0,0
15.376680897472909,13,330,0,0
15.396543739303539,17,128,0,0
15.412758608627453,838,783,0,0
15.432243761444228,15,188,0,0
15.522591280041686,85,183,0,0
15.577079626543586,83,296,0,0
15.604858107607011,39,98,0,0
15.607099540942759,11,771,0,0
15.65725211239233,35,397,0,0
15.661844307296732,60,126,1,0
15.822705785408246,8,26,0,0
15.824125918530083,22,360,0,0
15.837828857126045,19,451,0,0
15.85560994984324,14,31,0,0
15.85688573418203,7,354,0,0
16.421868679918035,530,350,0,0
16.75671302856931,9,292,0,0
16.763852828358452,29,58,0,0
16.848314225343735,15,302,0,0
16.886796756332867,24,334,0,0
